rating,date,variation,verified_reviews,feedback,cleaned_reviews,sentiments,compound,sentiment_type
5,28-Jul-18,White  Show,While I loved Alexa....this is a whole new level. Love it. Fun to watch movie trailers. Weather is so much more complete. When you listen to music....the lyrics appear. Still discovering all Echo Show can do. Highly recommend. Takes Alexa to a completely new world.,1,loved alexathis whole new level love fun watch movie trailers weather much complete listen musicthe lyrics appear still discovering echo show highly recommend takes alexa completely new world,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.9348}",0.9348,positive
3,28-Jul-18,Black  Show,Nice product but as intelligent as we thought or had hoped.,1,nice product intelligent thought hoped,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.8126}",0.8126,positive
1,28-Jul-18,White  Show,The tech isn’t there. It doesn’t understand most common words and is basically a glorified radio,0,tech isnt doesnt understand common words basically glorified radio,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}",0.5106,positive
5,28-Jul-18,Black  Show, ,1,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,28-Jul-18,White  Show,Love it!  We have other echoes and love those so I bought this on prime day!  No regrets.  Love that I can connect to my Ring and see the front door.  Yhe kids like seeing the lyrics to songs and sing along. .,1,love echoes love bought prime day regrets love connect ring see front door yhe kids like seeing lyrics songs sing along,"{'neg': 0.074, 'neu': 0.476, 'pos': 0.449, 'compound': 0.9274}",0.9274,positive
5,28-Jul-18,Black  Show,"I love it! Plays great music, movies, and so much more. I does lag when u want to see your arlo security cameras thou. So far so good. Wish it had a longer cord.",1,love plays great music movies much lag u want see arlo security cameras thou far good wish longer cord,"{'neg': 0.075, 'neu': 0.312, 'pos': 0.613, 'compound': 0.9451}",0.9451,positive
5,28-Jul-18,Black  Show,Love the echo show. The video quality is good and of course sound is good too.,1,love echo show video quality good course sound good,"{'neg': 0.0, 'neu': 0.375, 'pos': 0.625, 'compound': 0.875}",0.875,positive
5,28-Jul-18,Black  Show,Love it. It is in my kitchen so I can watch Prime Video while cooking.,1,love kitchen watch prime video cooking,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,positive
5,28-Jul-18,Black  Show,Love all of it!!!,1,love,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6369}",0.6369,positive
4,28-Jul-18,Black  Show,Great Product,1,great product,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,positive
5,28-Jul-18,Black  Show,We are very pleased with this item. The display is clean and crisp and easy to read. We enjoy trying the suggested things to try asking Alexa. We use the timer feature quite a bit and have added our calendars and contacts. We are still exploring the many skills available.,1,pleased item display clean crisp easy read enjoy trying suggested things try asking alexa use timer feature quite bit added calendars contacts still exploring many skills available,"{'neg': 0.0, 'neu': 0.663, 'pos': 0.337, 'compound': 0.8934}",0.8934,positive
5,28-Jul-18,White  Show,Device has great speakers and the screen quality is phenomenal.,1,device great speakers screen quality phenomenal,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.6249}",0.6249,positive
5,28-Jul-18,Black  Show,"We now have a dot, spot, echo and show and love the show and spot best. The show has great sound and my wife loves the display for weather, recipes and sing alongside. Super deal.",1,dot spot echo show love show spot best show great sound wife loves display weather recipes sing alongside super deal,"{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.9686}",0.9686,positive
3,28-Jul-18,Black  Show,It doesn’t play you tube videos,1,doesnt play tube videos,"{'neg': 0.404, 'neu': 0.596, 'pos': 0.0, 'compound': -0.2584}",-0.2584,negative
3,28-Jul-18,Black  Show,"Was working great útil 1 week algo, í have it for a month, but it started flickering,  and in the support forums they say it is a known isue,  but it has more the 4 months reported and There is no solución.",1,working great útil week algo í month started flickering support forums say known isue months reported solución,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.7783}",0.7783,positive
5,28-Jul-18,White  Show,We like the video calling feature. We got this so we can be in contact with our elderly parents and it works well,1,like video calling feature got contact elderly parents works well,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.5574}",0.5574,positive
1,28-Jul-18,White  Show,The sound on these is terrible. It’s like a tin can. I love my echo but this item is awful.,0,sound terrible like tin love echo item awful,"{'neg': 0.363, 'neu': 0.238, 'pos': 0.399, 'compound': 0.1531}",0.1531,positive
5,28-Jul-18,Black  Show,I have been waiting for the Echo Show to go on sale and it was worth the wait. It was easy to set up and start using,1,waiting echo show go sale worth wait easy set start using,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.5859}",0.5859,positive
5,28-Jul-18,Black  Show,Bought this on Prime day,1,bought prime day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
2,28-Jul-18,Black  Show,"This was my 4th echo device, 1st echo show  it seemed to have huge potential, and I really wanted to like it, but soon found out it is quite limited. A bit disappointing, but not the end of the world, I used it like I use my other, screenless echos.... For a little under 2 month, when the screen started flickering, mostly on the bottom of the screen but not just. A quick look in some forums made me understand it is pointless asking for a replacement, as some people had 2-3 devices replaced, only to start flickering again shortly after. Amazon are not providing any serious answers, and this has been going on for quite some time apparently.Long story short, I moved it to the hallway, and been using it as a very expensive... and bulky voice activated light switch for my hue lights. So like the headline suggests... Meh.",0,th echo device st echo show seemed huge potential really wanted like soon found quite limited bit disappointing end world used like use screenless echos little month screen started flickering mostly bottom screen quick look forums made understand pointless asking replacement people devices replaced start flickering shortly amazon providing serious answers going quite time apparentlylong story short moved hallway using expensive bulky voice activated light switch hue lights like headline suggests meh,"{'neg': 0.099, 'neu': 0.754, 'pos': 0.148, 'compound': 0.6222}",0.6222,positive
4,28-Jul-18,Black  Show,Love it to play music works great for finding recipes. Need more family to have adapted machines to see,1,love play music works great finding recipes need family adapted machines see,"{'neg': 0.0, 'neu': 0.457, 'pos': 0.543, 'compound': 0.8934}",0.8934,positive
4,28-Jul-18,Black  Show,"It seems a little less intuitive then the regular Echo Plus. It's also a little harder for it to pick up what you're saying.  When combined with the other four we have in the household, having to speak loud enough for it to hear was cross activating other ones, so we had to rename this one.  Overall it works well, but does not seem as adept at doing things as the original Echo Plus.",1,seems little less intuitive regular echo plus also little harder pick youre saying combined four household speak loud enough hear cross activating ones rename one overall works well seem adept things original echo plus,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.5267}",0.5267,positive
5,28-Jul-18,Black  Show,This is my second Show.  I like them very much.  I use mine for music and my Arlo security cameras.  I can connect and display my outdoor cameras by voice. They are exceptionally capable devices.  I highly recommend them.,1,second show like much use mine music arlo security cameras connect display outdoor cameras voice exceptionally capable devices highly recommend,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.862}",0.862,positive
5,28-Jul-18,Black  Show,Love seeing everything in the display!,1,love seeing everything display,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,positive
5,28-Jul-18,Black  Show,"I love this thing.  I enjoy watching the daily news, play music with lyrics (most songs), ordering my coffee..etc",1,love thing enjoy watching daily news play music lyrics songs ordering coffeeetc,"{'neg': 0.0, 'neu': 0.479, 'pos': 0.521, 'compound': 0.8689}",0.8689,positive
4,31-Jul-18,Black  Plus,We use Alexa primarily for listening to music and checking the weather. We are still learning other ways to use her. Everything has been ready and hands free so far. The speaker has great volume and sound!,1,use alexa primarily listening music checking weather still learning ways use everything ready hands free far speaker great volume sound,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.872}",0.872,positive
5,31-Jul-18,Black  Plus,Plug n Play set up is simple. Added battery base to make it portable. Looking forward to using the hub.,1,plug n play set simple added battery base make portable looking forward using hub,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.34}",0.34,positive
5,30-Jul-18,White  Plus,Great speaker i n this! I love this so much more than my alexa tap! It’s definitely fast in response and just so much prettier,1,great speaker n love much alexa tap definitely fast response much prettier,"{'neg': 0.0, 'neu': 0.332, 'pos': 0.668, 'compound': 0.9337}",0.9337,positive
4,30-Jul-18,Black  Plus,She's [Alexa] a bit dense and still learning the way I phrase things with my NY/NJ regional accent.,1,shes alexa bit dense still learning way phrase things nynj regional accent,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Black  Plus,Great sound and easy to set up. Purchased the Echo Plus because it had a built in Hub and would make it easier to connect to devices. I am hooked on Alexa!,1,great sound easy set purchased echo plus built hub would make easier connect devices hooked alexa,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8689}",0.8689,positive
5,30-Jul-18,White  Plus,"I like the built in hub. Plus the unit sounds great, just wish it had a volume control on it.",1,like built hub plus unit sounds great wish volume control,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.8519}",0.8519,positive
5,30-Jul-18,White  Plus,Happy with Echo Plus. Having fun learning what I can do with it.,1,happy echo plus fun learning,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",0.7906,positive
5,30-Jul-18,Black  Plus,Love my new Echo Plus,1,love new echo plus,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,Black  Plus,Omg we love it!,1,omg love,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,positive
5,30-Jul-18,White  Plus,Have had this around a week.. I love that I can control items in my house even if I’m not there.. makes me feel better about being away from the house and people don’t know that we are gone.. Alexa has not disappointed!,1,around week love control items house even im makes feel better away house people dont know gone alexa disappointed,"{'neg': 0.118, 'neu': 0.611, 'pos': 0.271, 'compound': 0.6124}",0.6124,positive
4,30-Jul-18,White  Plus,I did not know it needed to be plugged in to work. So far my experiences have been positive.,1,know needed plugged work far experiences positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}",0.5574,positive
5,30-Jul-18,Black  Plus, ,1,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
5,30-Jul-18,Black  Plus,"Was surprised to learn this can be used as a Bluetooth speaker for phones and tablets... it probably lists it in the description, but I missed that part!  It not quite the surround-like quality of a Bluetooth speaker in the $100+ range, but its very good none the less.  And with even basic access to Amazon Music there is a lot to listen to.  There's a huge number of things Alexa can do, learning more every day.",1,surprised learn used bluetooth speaker phones tablets probably lists description missed part quite surroundlike quality bluetooth speaker range good none less even basic access amazon music lot listen theres huge number things alexa learning every day,"{'neg': 0.052, 'neu': 0.709, 'pos': 0.239, 'compound': 0.7096}",0.7096,positive
